,Column 0,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19
2000-06-29,156.5166759554058,357.02318571769734,386.569131552187,264.6519371560886,129.27689101584772,164.9018213120218,188.04620387396486,213.71197321452922,182.513601677537,187.44961548717484,232.4778914245013,279.60342520792267,442.72121894825955,137.76467398314375,216.78935920554608,492.79396929284735,334.6286980441612,377.74577707933605,275.07258941322925,305.9094433570649
2000-06-30,156.0431733404868,357.3008816470294,385.8106714744084,264.88790332605913,128.85928621268386,165.42572097168016,187.3204113697246,213.34637510165246,182.4878272052781,188.40757747055324,232.93833686275116,278.80153657161566,443.117062120653,137.13505408058563,216.58739296921118,493.1548222342681,335.39522723931185,378.6674672391993,274.82835481266255,305.6852938114147
2000-07-03,155.59130773112167,356.789906119002,385.85752927872255,265.50659601053377,129.44689002762232,165.50278203176288,187.424271148602,213.9446896623589,183.01744985358343,187.58869008621326,232.9342609354215,278.4989503992143,442.76666396125955,136.8350986312431,217.1429914871317,492.645764000873,336.35653670095,379.0275651196086,275.15474560134453,305.70099997065176
2000-07-04,154.59615575711535,357.6426379718096,384.9414449850444,264.54714174843144,129.3589152900668,164.72663485329218,186.67642086400193,214.04386719884516,182.71829699197357,186.74575991075352,233.54764390325383,278.9469943557106,442.9826443777161,137.19289448654635,216.81106383526745,492.1682792517869,335.4333404896322,378.0458455970092,274.519410850814,304.91197617276083
2000-07-05,154.15392975832626,357.86247006170265,384.50307833242874,263.9138380269911,130.2199051335035,165.39980628275075,186.39421443721793,214.54305488436003,183.55739792659273,187.30761034397045,233.83590907999974,278.7176937764334,442.8973371128312,137.71617094016685,217.16472844021507,492.30883746213516,334.611203880294,377.1291420902514,274.4687737579906,304.9042758472908
2000-07-06,154.3479157498114,357.13446243855657,384.0452842355863,263.6311734890226,130.13593772133243,165.40238008458542,187.18250092972133,214.3509432377436,184.39752446220004,187.88585354557023,233.90972384277285,279.21244115116207,443.73337467369623,138.50833004181774,216.58868585451938,491.31118047178757,333.762333304993,376.1995059305544,274.0267074096173,305.350081284606
2000-07-07,154.41669530704462,356.58086572757924,383.26700011956314,263.0558371503649,130.38217262423302,165.27892898473934,187.7978257812983,213.77523148716912,183.7868531597354,187.37514302066498,233.26349980761566,278.98778331656837,443.3686782248638,139.38332262407698,215.66546463164082,491.8642408364276,332.80792051584444,375.8757243440337,274.8403958940652,304.77578766175225
2000-07-10,153.95561868269914,357.19833336950956,383.2786914889946,262.4291880823353,130.02684675691654,165.16443947002628,188.50209778692408,213.9717078776103,184.03180281962577,187.21311266254995,234.04086246492903,278.14019284224435,442.87686441781835,139.24701689741093,215.41939981329065,491.175964309712,333.772114638638,375.38082602408986,275.8116957447277,304.7609648875097
2000-07-11,154.89331779505957,357.5353253996943,383.066371491959,261.7793036809285,129.95263503585693,164.704388934443,188.07254258064347,214.7204286333759,184.66702242798186,188.20565961830337,233.4319822471059,277.3468033160803,443.731569571777,138.26353440597583,214.5189109775895,491.59973577406817,334.68931379237443,374.98737777773687,275.2652085511962,304.0554513267613
2000-07-12,154.7779397474213,356.61596422596426,382.32728532948767,262.5746163628687,129.7232971819541,164.88336134827404,187.37449380572212,214.99359005103818,185.0177611545782,187.5503441466014,232.7008900917552,277.54301393580704,444.2531440871926,137.8248589805951,215.46115565292033,490.72233645502735,334.69529688835104,374.65208612533246,275.27770257950783,304.7644751143319
2000-07-13,155.47987133478264,356.6687011989976,381.70294612871453,262.4821953187616,129.3854099503007,164.2102705205961,187.46489691986005,214.00267371974212,184.62836770574353,187.68936901252766,233.2727928543913,277.2721738761889,444.91618142819607,137.03587562013092,215.34960756982213,490.7836741513923,334.35857172299205,374.9725069796049,276.262778123321,304.70610343513744
2000-07-14,156.07345442374805,357.18807598107196,381.5088649256199,262.9971530177296,129.66303767463734,164.97685896058493,187.09246131253693,213.39137371108606,185.1301625393442,188.60446793451405,232.31265695119828,277.0864678207247,444.1695732341512,136.32070029275113,214.49835737472702,490.2952554421111,334.4109697863696,374.37603159695976,276.50825648883705,304.63821926513214
2000-07-17,155.36798487881634,356.6859774393054,380.8522630429574,262.4572759194643,130.551040325497,165.5898659292983,186.6280850972456,213.85581517280997,184.327321782011,187.83940642047543,232.4468302325584,277.5624620488196,444.5176333860587,136.59021809925807,214.61603850725402,490.12526716444415,334.9988926342861,374.74884673938595,276.13444539506554,304.06017208124496
2000-07-18,154.88318008497495,356.00832132244193,380.54748697431023,262.983725305344,130.52806541762988,165.5743875455781,187.41090762649964,214.03999589880303,184.4301472983346,187.08067503493888,232.5385061558964,277.2717780049702,444.99642742568415,136.02881629234093,214.80807758897672,489.6255243004966,335.8823867993377,374.8954344177154,276.42603984574157,304.7862328223545
2000-07-19,155.15189842525902,356.2746774723036,379.5936378387923,262.8221197163299,129.9907781875249,165.87573736932757,188.2818255802344,213.15136769312787,184.31767568004767,187.80741343623552,233.1431110612791,276.40653264485314,444.3542131441535,135.52154137362933,215.77316480235936,489.225348354267,334.93117162921527,375.6046798155671,276.4389364327358,303.7905503277618
2000-07-20,155.18564128943137,356.14820148591804,379.3571567953881,263.05903350363883,130.2203548387739,166.14932612132134,187.60979680726234,213.75751036734144,184.5439894555406,188.10040647153883,233.4422694547771,277.3789088520255,444.9657294922104,135.04567934286214,214.79672794127882,490.0034349806886,335.2223336189784,375.9930125358906,276.0447581935721,303.95855956207606
2000-07-21,155.6154662529661,356.976989676053,378.39827534823326,262.5141148067476,129.67749115701406,166.2516341548999,187.23287835251475,213.51345947339786,185.434238970824,187.49355254582687,233.411802678886,277.54092297222996,444.5833000413041,135.60898444316393,214.4819130305788,490.31938600647464,335.47590076623266,376.82989991055126,275.51127041684947,303.6117121560483
2000-07-24,155.65077066950775,356.1161738620018,378.52085205826415,261.7720445719194,128.7152970303276,165.4621623243492,186.85987276771814,214.26036391524673,186.12229331453,187.01423949495648,233.2438185160423,278.0702322899174,444.27583471035274,134.8007393667798,215.068161061612,490.4204295145574,335.4195063479019,376.9826754505239,275.45262289640715,303.7557908596469
2000-07-25,156.5161177482103,356.5292636176859,378.4560037778052,262.65666056441614,128.3509420433414,165.82360469659463,186.0470233237843,215.04307730654315,185.65340082073877,186.0641853110509,233.07178047093464,277.87690381146894,443.9625736049364,134.56677675361817,214.7346544416237,491.29384313273255,335.6315156571127,376.19756168110996,275.00870583020554,302.8690748475783
2000-07-26,155.9075108121029,357.3535109584566,377.5990181554938,263.1972429628817,127.42145067755675,165.8088268493459,186.1194465647179,215.04443588973587,184.75837471063454,186.64284760986246,232.51961056294525,276.9023004830845,443.48781492801066,134.4145207521627,214.38344462345265,491.2668677606888,335.2021984500699,376.8157027648987,274.48084852603085,303.0287703957705
2000-07-27,155.85826883196253,357.24037259735536,378.18730265153306,262.85429500247255,127.11019006944917,166.0431112638719,186.59488912230157,215.06720925240572,184.21646362424434,187.38565790256285,232.505373054458,276.8976548541688,442.61609386399056,135.13517571270677,213.49797888139398,491.48631782672464,334.9710694118189,377.64148386637,274.77994038887977,302.86159872705827
2000-07-28,156.6599574458681,356.6581088736623,377.6954161761952,262.9036309696873,126.488781566089,166.83723686939246,185.8881648533837,216.02196982205774,184.81474878391015,186.5772993517263,233.42953839953356,276.011196437011,441.9660793763621,134.54711016444247,212.50757381260783,491.2513047573283,334.43037301739736,376.66314993690673,274.7349503569783,301.91441236469126
2000-07-31,156.63959087623192,356.1629543130165,377.8222259136554,262.1674461547983,125.6280260669504,167.74296170831337,186.67669415802732,216.11508908224747,183.9037761036423,186.10659642319663,233.97071000716141,275.743060025016,442.75715499410563,133.83677868732423,211.67040759110193,490.44524493011,335.04177146436723,377.22129470367804,274.2618527757041,301.83959456770185
2000-08-01,156.6375439892099,357.09260546581356,377.0611971700901,262.57156763423006,125.07539335707898,167.2113383054854,186.0002558233176,217.1052840546622,184.40091039501095,186.13835158859428,234.1661274981784,276.3646405326388,443.50272894716534,134.79007932783713,212.28536582611173,490.7092593659386,334.38447980843654,377.03957128404477,274.24246341447605,301.7414542289426
2000-08-02,156.01384750669993,356.88321481415886,377.3806691501702,262.81112536034635,125.24897477693321,167.0501407353658,186.151427798145,216.47113279206,183.9315293151067,185.37575335815208,234.8837323203098,275.9727956553273,443.872114306509,133.93414362412233,212.40855032962557,490.465066220363,334.05405833716173,377.7927601113927,275.1549660944738,301.07651901208516
2000-08-03,155.68790427313002,357.4445699682138,378.1225587726727,262.0958595431261,126.2111763513461,166.1232579858547,185.23813344949806,215.9888571281477,184.4213454506628,185.0665248797319,235.28588088308493,276.2981207949494,443.45160743394297,134.05361399315535,211.84184974589544,489.71593076149594,334.6899222323613,377.6492168675918,274.75833703020055,301.436360036467
2000-08-04,155.2080177058633,357.0251389024479,379.01137126321703,263.0063578961222,125.60785170862313,165.43143281131066,184.3263536077937,215.72137996256853,183.55796576452687,185.01451510770406,234.7095587132195,275.59508631576773,443.0852344127537,133.70688433227872,211.21975229669056,490.3781468151123,334.7035485177865,376.6723927816187,275.42697485300135,300.7874044250438
2000-08-07,154.4830164939804,356.1214986818072,378.2638046841084,263.2826304390651,125.06498270013229,166.15402653350486,183.37598165045608,216.03841196454746,182.7041423710239,184.40041598290236,235.6440077120011,275.1545972382834,442.23559555896236,133.0287693002189,210.32184891416316,490.86126725308117,334.83205084755286,377.20512317707204,274.8936761900047,301.62048419348156
2000-08-08,154.72679157477177,355.9236699358794,378.2693869526709,263.7348108837099,124.89118324788643,166.95307904550066,183.71363536524902,216.8770808960979,182.00140828004712,183.9985734478952,236.58929604388325,274.1870399525473,441.28543845202074,133.38055883547904,211.30433587476662,490.797297602881,334.0704108602889,376.95993765297254,274.8787405375683,302.307789780412
2000-08-09,155.32562748259977,355.60664944134055,378.95319761133516,263.8085414791889,123.99776792779716,166.60225438413002,184.54904192648766,216.37148267097183,181.33091053989924,184.57745995620488,236.94552817482182,275.1098697832653,441.4591786196017,133.67119057739654,211.42666670889326,491.5412905512806,334.38372418985034,376.03411838235814,275.53131435547624,301.7199186771622
2000-08-10,155.09833084642642,355.5621710163959,379.04778223563505,263.1236221689601,123.1971590779383,165.70361670119442,184.30126146499538,215.9335319569468,181.94287471999627,184.8563022754472,236.99551136977382,275.2996770413319,442.13828171875116,134.66537071688262,210.65862249058407,490.8566939134164,335.0486186861027,375.71858480025577,276.1929856437404,301.8266447228745
2000-08-11,155.43170129596422,355.0185969438031,379.90828487057587,262.1435368640517,122.50323132630072,165.15541911549084,183.59870297984557,215.30103881629256,181.2122860832669,183.9883505827105,237.2573856444062,275.63421188351,441.4116026178813,134.3477291584342,210.5528118310668,490.2646283972433,335.2088180997234,375.7807866700264,275.6701735071431,302.567596690324
2000-08-14,155.8650871204829,355.9529438174652,380.84341188254416,262.7160093508209,123.0590226656603,165.25824895168913,184.26874548182425,214.99377309001957,180.34061122856738,183.07036832812634,237.82660770168067,274.67928487410455,441.9074063521072,134.53961300393664,209.98553898905985,490.06765433752935,336.0478358586543,376.4525491337009,276.327813213363,302.43280662146276
2000-08-15,155.58110784671308,355.9566051291785,381.1149127517511,262.7337642784772,123.9857596988892,166.1448365489758,183.90186001525075,215.35151781437875,180.83401526256233,183.70871435501408,238.51022207639613,275.4090263603837,441.1939422499566,134.20480767595942,210.8966897809647,490.2111565242866,335.96889778614695,376.80387930342687,275.6260692446754,302.1091418839559
2000-08-16,155.72416771575888,354.9801953210666,381.4397073481153,262.04604822705716,123.1280854082779,165.68071624021258,184.00250889034703,214.59601333205927,180.36643784562614,183.4796247853985,238.4632421043742,274.90538179954825,442.0248753899772,133.6243548546604,209.95774820581482,490.8264554814886,336.38359834841907,376.53238714631755,275.3081864917365,301.54413006141
2000-08-17,155.86321605981797,355.86531172589304,381.1438507102836,261.12874159582964,123.65963190799117,165.29477526511562,183.75413880740365,214.11128326117029,181.1563803696823,184.47134960744154,239.23707999940007,274.8904879932831,441.926759722156,133.80195745919733,209.51158806811793,490.76560418359725,336.5035362042765,376.41809177096786,274.4785151922457,300.87247720446277
2000-08-18,156.7155806971449,356.10223897246766,380.6120382806618,261.2038335980661,124.34855526161755,164.8577890250838,183.74981286393577,214.5863529596679,180.81954374591325,184.98920748011065,240.10700246790685,274.00343395421226,442.69001553657387,133.89391909546148,210.16899951916383,490.7506833862333,336.4079044238314,376.8972958023801,274.0057024643633,300.5252217466715
2000-08-21,157.49824694372163,355.87947338022616,380.32721221582796,260.76406748142307,125.00697064633333,165.05210290347824,183.26822308065047,214.57372299619968,180.69593298602746,185.61983485994782,240.15695624188913,273.6804644187774,441.7656750111032,133.66361140643184,210.65109854516626,491.0246222151365,336.1774403429363,377.64085863888357,274.86803378407063,299.67959453694624
2000-08-22,157.7479430025943,355.4443407114621,381.0539242438078,261.2042713225927,125.52953205064605,165.60548593577468,182.63717502099848,214.73614303592106,180.65480438753664,186.05075355503925,241.1337608187951,274.25045180405175,441.1058966792422,133.4482300870122,209.87971542327247,490.1191037809753,335.8968124035695,377.5720244853033,274.65380256688917,298.85803128393354
2000-08-23,158.4223588463296,355.1717999373499,381.0807965659395,260.8740324475764,125.39236888179376,164.71870383687292,181.70673445623746,215.0490046744834,180.01132407126767,186.52614913890608,241.36080659183582,274.768419480683,441.40644053060436,133.62140945316528,209.97124811202332,489.88704602889385,336.0457020170705,377.24104847523824,274.0033071704943,299.3560313990895
2000-08-24,158.38899971236228,355.0112767700865,381.0900911465482,261.7351395585834,125.03382249104801,165.55538650313156,182.28108885610095,215.5281343783055,180.17757817117933,185.9379478811517,241.73973055941966,274.8267680918452,441.96670394657355,133.51081355678446,209.6138618794052,490.34280874865163,336.0120459705726,376.36828549007055,273.1228584599076,300.16754479640844
2000-08-25,158.51288516930055,354.97376926147706,381.70138796028294,261.78952891720934,124.44026058990525,166.5281773239775,182.4695494974241,215.66686340101404,180.74141878020828,185.27735803028105,241.25762686203018,275.19577006089867,441.08409952646406,133.25281995852347,208.8424069851112,490.2612564394901,335.9591023843404,377.2097038466125,273.88205861063165,299.6012691395825
2000-08-28,158.2767923362081,355.24883347205855,382.20657858740725,262.46620916592855,124.6382574606096,165.66123840742233,182.90352469693693,215.36790568986106,181.71148888458433,185.90005828719805,240.35778283810743,275.7028645806965,440.2521082974117,133.1244836663216,208.836393926663,489.84740090898254,335.70343609244827,377.9719850355989,274.4366873717889,298.72001189970644
2000-08-29,157.4761245928216,354.78195058090853,382.25318537360573,261.6916905456469,123.8543992359744,166.46006688886547,183.06699264438558,216.28965275301368,181.97821413196357,186.2242606514797,239.37618377935604,275.9713166468255,439.96330936303076,132.98156795197625,209.8318591616004,489.0788150343541,335.9516318414869,377.56656354136413,275.088969033814,299.4062508420617
2000-08-30,156.67139117110614,354.12521250925556,382.463271903006,261.2502778631138,123.89310338200393,166.6036814970136,183.25830731908698,216.20384536089952,180.99665801479026,185.2349087908061,238.38736142321204,276.417817108063,440.6238712122743,133.26057006701032,208.9223214714748,488.9421487114382,336.091867273021,378.08165882483036,274.5164718708162,298.8922094463997
2000-08-31,155.93584828486442,353.95680437387347,381.4653342440999,262.1109613857949,124.29711980997692,165.9144965275618,184.24996774095408,216.13051402642225,180.96128426638862,185.81109521104676,237.492442778825,276.0300261527329,441.11107534624045,133.11752576697833,209.09767519436838,488.09404688430374,336.2096972757281,378.6809792638517,275.5159638923151,298.38239882155153
2000-09-01,156.1327474757569,354.4534408985517,380.98788845968744,262.8311994189626,124.61423903085146,165.02080472702121,183.32212086184322,215.76901805461512,181.26313319212358,184.86017215258906,237.11518941012878,275.81353359158226,440.19791357976425,133.21785907557893,209.26742667369984,487.4270556577532,337.01304535927153,378.8498589896573,275.7986419888054,298.978335236374
2000-09-04,156.54572534886555,354.9047678442696,381.58334476928627,261.89116929399614,124.52536221109305,164.78590753298434,183.72038518982785,216.43589472361828,181.1331972606412,184.64370823760729,236.7321068291536,276.0745252347732,440.4470164018222,133.02339130753703,210.05672467427294,488.1882938101077,336.3002377313211,378.64001264969863,275.73946264452024,299.3080207691196
2000-09-05,156.09237034896245,354.5187580675163,381.06383651161076,260.9918919677767,125.21704581619794,163.9455609986953,183.7298386688328,216.5519694548199,180.45342694477935,184.74103903117256,236.70240355592648,275.423225978994,440.3722214118152,133.06536162400855,210.63786116403074,489.14869847328765,336.43609974757703,377.92133364379015,276.4045865174057,299.23531581941944
2000-09-06,155.54126874154645,355.45920004482684,380.20467330282474,261.8388761666998,125.09819775100215,163.13354726695368,184.26281837285757,217.47563748394094,180.16131828693744,185.57850400225914,237.36605833370245,274.93859367128096,441.3696523473068,132.94962963277808,211.3979206794938,489.2163394738075,337.05725109257867,377.313310265323,275.61271844011645,298.571429769278
2000-09-07,155.31206999732711,354.47557963635415,380.8553302495034,261.2796566208224,125.41664332890755,162.3379183534837,184.42702988341003,217.14824133467292,180.60049701456327,184.6251917112442,236.8489800953874,275.2774396124065,441.91532916773343,132.04777835649028,211.57905870672516,489.7670387727578,336.305097917938,376.47199917383955,275.0966470911382,297.91797665555345
2000-09-08,155.48691550938634,353.9623332678448,380.7964596698581,261.070964042362,126.00474568003591,162.86073682744077,183.69248716001584,216.9410053835827,180.37472076112593,184.61439107798992,236.73751712507857,274.9005974966572,442.3117473697655,132.51319290546382,211.23858371245075,490.63459552344744,336.5413376999503,377.3501846931393,274.86530164935573,298.299315122679
2000-09-11,154.55696110670965,353.68901671181226,381.02700378779974,261.23697514053396,126.0276951093055,163.20801203076613,183.5710380590625,216.71696726353073,179.4220712731086,184.1071257146528,235.9231199006953,275.62730987046933,442.0069634688894,131.59316244876337,211.56900709964944,490.8270261295748,336.20112799065447,378.20158570522915,274.76072640641536,299.18440191727024
2000-09-12,155.11463545242566,353.2280673653779,381.6034977335431,260.5255640926081,126.3059646718234,162.55917845240506,183.98478456246653,216.93821107809327,179.73332251788776,184.75332708413862,235.6704952127351,275.13740518492205,441.63278135201654,131.61477669643253,211.18410737133044,490.07186580423405,335.5711400363126,378.46825396744845,273.99147417691216,300.0735293877428
2000-09-13,154.67455761148702,352.34330508423926,380.6947322676453,261.40221389242726,125.60160570482887,162.5482568680028,184.0418553284498,216.47992897370273,180.60873510847455,184.61344396445435,234.72264293181033,275.4802790456653,440.695204784025,132.3666849880822,211.40867763494415,490.9684115774947,334.6358179133604,377.7205529554669,274.6015470413307,299.4911413600203
2000-09-14,155.0241465955202,352.233550553747,380.2764677649571,261.6277548700216,125.25603695027226,161.9368859454418,183.16641475227107,216.0871382699421,181.41035963393867,184.5923423798947,234.03823184503204,274.8249021851411,441.3684364810865,132.65758402765826,212.0244323512126,490.65666455935155,334.03102788313,377.85684389292226,275.0114433411424,298.69561974354446
2000-09-15,155.2508261147408,352.1609295883795,379.35510186093063,262.5350644812118,124.43411788608206,161.09661177140208,183.21831861168332,216.59256003729857,181.35364589533927,184.44979393352764,234.1311015245596,274.13680510177124,442.34151318803356,133.0661313391022,211.34333771706244,490.0720193812148,334.9077810182329,377.1724271794197,275.4240659489694,298.45128379461624
2000-09-18,154.26431231632282,352.0142694349742,378.71814494900474,263.2806154856456,123.5715269690979,160.52742855795148,183.35332922105945,217.47330929346947,181.45852573232787,185.23609382554648,233.78465143994217,273.838392822012,441.3556894589,133.73264602598425,210.7693673024338,489.68459508540997,335.41580294243886,376.3633142556722,275.5195589240809,299.4185873321499
2000-09-19,155.19157805005716,352.67375038487853,379.6462687390358,262.44471017278124,124.08467659354326,161.30077080989295,183.12421914402415,217.7590746074379,182.43998291612206,185.9322942226116,234.67971017818132,273.9389654915327,441.94345347301635,133.25641404598537,211.6886206771922,489.45464715205884,334.47793229577115,376.2885523882868,276.26935259771636,299.69829214277416
2000-09-20,155.77448305295852,352.9105430333982,380.6435139887533,261.5591249622652,123.72424522052556,161.24889892386673,182.61184607622693,217.91667683215624,182.65299613551895,185.08549959534275,234.9567835893784,274.6266738977699,441.75199043399203,132.52843105823152,210.84577034244478,488.6306979734813,334.47141382380624,375.59448273739787,276.79155186036485,300.07999179462337
2000-09-21,156.25489898594904,353.71883091967544,380.10904215742306,262.31873251489736,123.06036841251085,161.29897204291126,183.53913258252263,218.17019302790342,183.14696267046824,185.59697785875568,234.6103610883371,275.131620188844,442.29459154018986,132.51518835157904,211.74518927414928,488.64534258886476,333.6494570651895,375.07669078455586,276.4831493563443,299.6746175098614
2000-09-22,155.82747608531312,353.60301502250326,379.480661767997,261.6433732642711,122.84966177593577,162.11949425163095,184.29497116126782,218.31275911683838,183.07823673678558,185.94813524380004,234.78315215701923,275.02629592634844,441.7446675321755,133.38165972070092,211.43126668705807,487.8023251585742,333.82179702463617,374.54056858058186,276.65188949791377,298.732472071478
2000-09-25,156.22561473877278,352.6111789543234,380.1027317433597,262.0548965949479,122.86437682154343,161.39718200788536,183.4091141920485,218.3158825901175,183.75371557274468,186.85740189519876,235.7219681287616,274.6725834669889,441.07018465228293,132.51967020546044,210.60662449773793,487.63530086540436,332.88643474527703,374.2526775270764,277.36977776595353,299.4794799776751
2000-09-26,156.99352655122073,353.3200246628364,380.1068139640228,262.56633171945424,122.08219472482538,161.2358049803847,183.25226490601864,217.40983601419134,182.8342164832879,187.77313192092936,235.27827877660621,275.298867024853,440.78125140061167,132.0337109329994,210.89017930431555,488.40830623533685,332.6464674307494,373.4651845866919,277.44636540141846,300.11456290558823
2000-09-27,156.3758554930983,354.1618298006948,380.4127498213682,262.5618606661161,122.49900257298164,161.6448190820799,182.53042133225725,216.50094674474664,181.84677774374245,188.34437221593694,235.8630008699037,274.47924879751565,440.55311687561607,132.744472693416,211.30482010548735,488.5027792119368,332.09541211248205,374.0502532251326,277.94532740855453,300.14216832755466
2000-09-28,155.6482156582254,353.72098248345674,379.7879828800703,261.80333255103517,122.079822838285,161.18321264288736,182.7191664962005,216.03717070229055,181.02328625132196,187.66603233960083,235.26304767294224,273.556361578538,439.9410009194481,131.8781465864385,210.37117348103595,489.03238524145036,332.7856614038913,373.79388544905646,278.031103107813,300.1348995307704
2000-09-29,156.26361301112405,353.6650575235074,378.8381731202933,261.1676160632898,121.38373429118876,160.40444560475632,183.52176110142545,216.42347823006608,181.00386075819088,186.71126697613587,235.29767133940462,273.7741321583017,439.1952306286705,132.69199131385702,209.6632058391707,488.6073835968931,332.16192961329,373.23405028552264,277.03653265085717,300.9417763256812
2000-10-02,156.07227142436645,352.95329995914096,379.7489727251105,261.56288203259925,122.20667193652383,159.87236007220457,182.65385587267133,217.4008913241459,180.23659951044408,186.9137605485195,234.32649774371134,274.3303373991769,439.7656002057737,133.65487117219666,208.6922533649687,489.3577694614941,332.69562881019743,373.4310478703719,277.11087792950633,300.8399151563884
2000-10-03,156.60585624163429,352.6313041435836,379.2942111710651,260.8960872579466,121.27398217800034,159.58713334606492,182.63587230386634,216.9009000412726,181.2337366428372,187.17438355254998,233.87098260184771,274.8406105867656,439.15809560993614,133.34463796193035,208.41279949385603,489.6796884741679,332.0167477228052,373.35558556631776,276.3673342428173,300.85570689173306
2000-10-04,155.65480245395898,353.0143689710372,379.62591012523,261.05344760390983,120.57101726230172,159.58042966392094,183.04060262434092,216.29021468849936,180.76011177186174,186.19144588593022,234.6851134957697,274.5127009306285,439.53821770364823,133.38399021045475,208.9469222349113,490.561289035142,331.6772520838775,372.4471434814721,275.91696165423696,301.4032141600281
2000-10-05,154.8462922764711,352.2161615567045,380.31162146996087,261.2054158292798,119.60881719427834,159.19940490336356,182.95282245388188,216.19588494409084,180.40360701073104,185.40167404950918,234.4786493434455,274.81763904080077,438.8009978607806,132.93135654968435,208.54182589222367,490.7120128407034,332.4060461362826,373.3946679544522,276.73446633092226,302.3173116023841
2000-10-06,155.2949780376562,352.64793935059316,379.6652200101181,260.3147323919159,118.87780436621031,158.49743411084845,182.37230474622572,216.35695637110646,179.67214521622836,185.20835099723655,234.4060383084953,275.13595901111455,438.2782404213151,133.72374025998172,207.9958485825081,491.5515839362656,333.21379541483213,374.1570654509095,276.8247205562188,302.40904541656033
2000-10-09,154.62717874931204,352.75003298996285,380.57106011439583,260.6596372107417,118.3098546219186,157.90998128335713,181.94196408099378,216.08926491194964,180.2560456908173,184.67087561166608,234.74234461776857,275.45080360113707,437.8757730855337,134.0268947897952,207.32953543034432,491.28263109649527,332.4339541560973,374.37875116620904,276.70576632713227,303.33771029663444
2000-10-10,154.06808173776494,352.70754000615705,380.8079612940929,260.46222096443375,117.79566630926666,157.2424215349913,181.90535105512566,216.52064803780854,180.35257947962617,183.780206542983,234.38593073636298,275.81971910075015,437.7169650051903,133.53873850931134,207.55015061930976,491.18651710809957,333.02175891304984,375.0038900169521,275.86012803811866,303.77151216853815
2000-10-11,154.34894319057034,353.1980441767486,380.05041639028354,260.58712492543043,117.72856626502795,156.54761502384656,182.06386407931294,217.08834765070836,181.18149124130912,184.40437739718178,235.23375323969657,276.2574370982488,437.00727983451355,134.0059729819388,206.97799509505734,490.5040008072812,332.9411364061284,375.3370345384049,276.8242339680357,304.1102139040187
2000-10-12,153.53646500178678,352.52124729946223,380.10922962791005,260.6819707454058,117.23866864786673,156.77242902777363,181.94300896648147,217.116271508258,181.89674897321507,184.38782343950382,235.62320508597094,275.5845001645771,437.66840990204565,133.93059479744167,206.5719934983055,491.2438684713908,332.82945562808527,375.17328767144585,277.29933690126074,304.84231507719187
2000-10-13,154.2648137819262,351.7237373039944,380.0022663882518,260.37300538051517,117.03465830158798,157.06366587936864,180.98083622899986,217.67137531255034,182.43101301535842,183.86493442159974,235.56425656063305,276.5305604034912,436.9089026463728,133.56705592201422,206.494105940623,492.05955397359565,332.59568126319994,375.1278953803412,276.5271834017662,304.80491531942164
2000-10-16,154.63455107140263,350.9778145864379,380.6663179031248,260.0349006076092,117.3499807775103,156.94938590734424,180.20030117327045,217.65941886638376,182.07361389913473,184.72606940180472,235.94481283924566,276.77961370133636,436.8642769988035,133.28483274357927,206.749422411471,491.3377828605407,333.47156532619545,375.9111202425141,277.4672116733204,305.03873286840235
2000-10-17,155.56281517387157,350.6731617301999,381.1581112221063,259.81342375670624,116.62056287285736,157.31714494795867,179.6989327992196,218.5345784026983,181.76984301842498,184.69952835939836,236.66878391638002,277.0196796792396,437.6015584418689,134.27655416764398,206.2696935001811,491.8703194874401,334.19096272661596,375.0578609814774,276.7436849481118,305.54489734591175
2000-10-18,155.93337637361017,351.4621723380044,380.9000195616891,260.50370409427984,116.72693342109481,156.86256912799703,178.7485711200909,218.566154663845,182.22259160386864,185.24977901256224,235.86908412383062,276.5301381160834,436.92302538849356,133.31348542548943,205.56918432512163,491.23418261628717,333.4421814621181,374.79133418467944,277.58126507003465,305.41069459943697
2000-10-19,155.46141447754877,350.5412552751014,380.61727231182573,260.4463231909985,116.22711182166215,156.59754620482587,179.24645048702507,217.7335760070889,181.23278744601598,185.48839091096033,235.5799131190841,277.01407835862835,436.28975393229734,132.97182405286696,205.2989113920602,491.2111135053164,332.90648912018537,374.21697047375505,276.8185503264549,306.2647644582439
2000-10-20,155.2414346099848,350.4815964034672,380.7331398443201,259.4861094095515,117.00447941778734,156.49819895699576,179.0171203469462,217.5509330917748,181.2287848294017,184.49933281380598,234.64821686223115,277.1798116352469,435.2925274559511,133.8772668758912,204.71257867961347,491.26218674834473,332.4653198812052,374.132572713413,275.87824560882825,306.2338240724501
2000-10-23,155.14995266625968,350.5090377447122,381.2399044614185,259.3321074494442,116.01899072368072,155.5651315328325,178.9172931329225,216.86061338285128,180.4977778038471,183.94075923198497,234.76181047595563,277.37359475779795,435.63423316301805,134.79276008678895,205.03545150412737,491.8297709640855,333.0669244098115,374.35531939484974,275.1258712093324,306.06389746282105
